squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasGuestRoom,price,category
96953,70,1,0,55,49615,2,9,7,9703052.4,0
92877,22,1,1,57,7054,8,3,8,9293826.3,0
37312,40,0,1,9,86812,2,4,4,3735539,0
44075,60,1,1,27,84685,8,2,8,4416478.5,0
55845,73,0,1,76,69630,2,2,9,5593543,0
68565,89,0,1,21,308,4,2,6,6862474.6,0
87484,77,0,1,27,98136,1,1,6,8750467.5,0
89220,31,1,0,64,16058,2,9,8,8928266.4,0
31525,25,0,1,58,10367,4,1,0,3161366.2,0
52579,55,1,1,2,97290,8,6,7,5263918.3,0
30803,39,1,0,49,63428,2,10,6,3085897.4,0
82120,31,1,1,33,41160,2,4,0,8223358.8,0
71171,22,1,1,44,545,2,1,4,7127415.1,1
579,8,0,1,20,73116,2,2,7,63718.4,0
89204,69,0,0,19,24653,3,1,6,8921053.4,0
5904,56,0,1,1,49893,8,7,1,595108.8,0
92629,62,0,0,15,79904,8,8,3,9263965.3,0
77553,96,0,0,99,37327,9,10,8,7763278.5,0
3542,16,1,1,92,30643,5,8,10,363918.8,1
10749,68,1,1,71,41638,1,7,8,1085899,0
38021,76,1,1,82,26974,1,2,0,3817885.1,1
97193,47,0,1,18,47816,10,2,5,9723642.9,0
13309,20,1,0,73,56261,6,8,5,1337541.4,0
10708,84,0,1,93,97875,6,6,10,1076965.8,0
77460,95,0,1,23,56748,8,9,2,7753079.8,0
94133,93,0,0,71,83023,2,5,10,9415634.2,0
99869,63,0,1,15,64932,5,7,10,9990641.1,0
66370,15,0,0,20,7190,4,3,7,6638720.2,0
74780,86,0,0,3,84310,5,2,1,7479141.5,0
89925,25,0,1,50,98444,5,7,6,8999987.2,0
28808,71,1,1,13,46565,2,10,3,2888357,1
28640,68,0,1,98,79149,9,2,1,2870927,0
15517,54,0,0,27,47190,8,9,4,1554406.1,0
11059,42,0,1,85,90373,9,9,0,1113128.1,0
86183,10,1,1,31,5386,7,10,0,8624347,0
19408,71,1,1,50,83493,3,6,5,1953014.3,0
26958,32,1,1,40,49753,8,2,0,2706761.1,0
45859,4,0,1,69,30467,7,2,9,4595196.8,0
55845,54,0,0,41,6679,10,7,7,5588845.9,0
43304,52,0,1,72,3578,9,2,9,4337442.9,0
79511,16,0,0,48,57353,6,5,5,7953040.7,0
88501,53,0,0,54,47121,4,3,8,8853507.2,0
75616,74,1,0,80,82139,7,10,9,7571050.6,0
18368,21,0,0,7,6822,9,9,10,1837769.2,0
5375,33,1,1,58,4817,10,3,3,550909,0
6707,72,0,1,4,86419,1,4,0,673817.1,0
92190,11,1,0,72,71291,1,10,2,9225418.5,0
25432,58,1,0,46,43170,4,7,7,2550518.1,0
37793,34,0,1,55,22570,7,4,0,3786136.6,0
60854,27,1,0,30,53332,10,7,1,6092125.9,0
91531,85,1,0,12,55812,7,8,1,9157941.7,0
68876,40,1,0,25,66576,4,7,2,6891640,0
7608,98,1,0,6,7118,4,7,4,764900.9,0
68717,60,0,1,13,88535,6,10,4,6877356.4,0
65723,52,1,1,24,15556,7,6,4,6578284.8,1
80039,64,0,0,39,32244,10,4,1,8008148,0
62744,34,0,1,26,54605,8,9,4,6279042,0
33624,60,1,1,29,42756,8,1,1,3371675.6,1
7939,23,1,1,75,98779,6,4,9,806234.5,0
62854,33,0,0,71,96804,1,6,10,6289045.6,0
51757,81,0,0,35,47245,1,1,4,5177725.2,0
32497,56,0,1,20,55022,2,7,1,3253783.8,0
32267,51,1,1,59,23473,10,8,2,3235159.9,0
92490,40,1,0,23,39064,2,3,2,9254979.9,0
72677,78,1,0,57,10331,10,10,10,7274269.9,0
68744,89,1,1,77,71205,6,5,3,6883722.3,0
87436,65,1,0,77,93463,4,5,6,8753875.5,0
80776,37,0,1,38,76172,2,8,8,8086132,0
30472,87,1,0,34,21533,5,7,1,3053446.1,0
52141,65,0,1,40,12578,8,1,5,5218700.9,0
51777,6,1,1,38,66850,7,1,8,5186005.7,1
40280,72,1,0,56,17120,2,7,6,4036659.2,0
79457,58,1,0,18,77089,6,4,6,7949180.2,0
93568,51,1,0,31,54245,5,5,7,9362309.7,0
656,98,0,1,12,35503,4,3,10,68528.6,0
28997,16,1,0,28,54097,6,3,5,2906243.2,0
97147,4,0,1,98,5644,3,9,0,9722196.5,0
69411,45,1,0,25,52664,7,2,3,6945253.3,0
38190,42,0,1,92,55109,2,5,0,3828288.2,0
81473,12,1,1,1,19104,7,3,2,8154129,1
23682,31,1,0,97,61955,3,10,4,2381051.7,0
81448,44,0,0,24,89622,6,10,8,8146243.6,0
16127,73,0,1,6,28345,1,8,6,1615094.5,0
61486,18,1,1,39,44679,1,4,7,6155982.5,0
96526,1,0,0,65,73215,7,5,6,9657380.5,0
55287,83,0,0,7,15114,2,1,3,5529453.7,0
86820,16,0,0,34,46893,2,1,1,8683419.2,0
93373,79,1,1,74,94882,3,7,4,9348395,0
33098,24,1,1,13,16595,8,10,5,3318507.1,0
69898,71,0,1,77,42377,5,1,3,6994429.2,0
11401,44,1,0,99,29467,1,6,3,1152914.3,0
66705,50,0,0,11,62304,8,6,9,6672336.7,0
38947,88,0,1,21,84667,7,4,8,3900872.8,0
65205,6,1,0,19,32496,8,1,5,6523874.4,0
19339,2,1,0,81,79356,2,3,4,1939172.3,0
23971,18,1,1,59,39335,7,1,7,2402438.5,0
50944,19,0,1,11,31392,4,4,1,5099151.3,0
43283,59,0,1,43,40618,9,8,10,4336072.2,0
29323,58,1,1,7,10925,6,8,8,2938369,0
81362,72,0,1,72,6551,9,7,6,8144502.4,0
8941,4,0,0,94,7455,8,5,1,902785.2,0
34967,30,1,0,49,73909,1,4,1,3501658.9,0
66555,56,1,1,36,47738,8,10,4,6664457,1
85985,4,1,1,34,91268,2,1,6,8608190.5,0
85645,49,1,0,1,66155,6,3,0,8570147.8,0
39215,18,1,0,21,2527,6,10,7,3927273.4,0
56643,14,1,0,58,92542,4,4,7,5673199.8,0
60479,97,0,0,11,6995,9,6,4,6049532.6,0
20348,57,0,0,75,47627,10,10,2,2037902.1,0
66371,49,0,1,75,3948,6,5,9,6646262.2,0
31291,16,1,0,27,85333,7,8,8,3134903.2,0
7330,54,0,0,95,86628,5,9,4,740586.4,0
41502,81,0,0,63,42782,10,9,7,4155333.6,0
23027,52,1,0,35,83906,6,5,6,2309849.3,0
53371,41,0,1,97,39428,2,2,6,5346532.3,0
26997,44,1,1,99,92676,2,1,1,2712687.1,1
16806,10,1,0,19,32348,5,6,0,1686882.8,0
44304,87,0,0,63,42683,7,10,5,4436179.2,0
66563,56,1,1,53,30380,6,7,3,6665417.5,1
89812,74,0,1,14,92381,6,7,8,8986041.2,0
39302,41,0,0,67,33675,9,6,4,3933732.6,0
44799,32,0,1,71,94440,1,5,6,4489422.3,0
36268,23,0,1,65,67529,7,2,4,3633523.7,0
86676,22,0,1,12,77691,8,2,3,8672062.9,0
83120,8,0,0,7,63476,4,1,9,8313030.5,0
25341,85,1,1,47,49111,5,1,0,2544899.4,0
25105,8,0,1,33,97960,3,7,3,2515100.6,0
54090,61,1,1,36,9761,10,7,0,5418306.6,1
80610,64,0,1,93,877,4,1,2,8071729.7,0
65507,43,0,0,90,4372,4,3,2,6557760.4,0
27204,73,1,0,2,94102,10,10,1,2726114.7,0
79025,88,1,0,42,51700,8,9,7,7908018.4,0
3452,7,0,1,76,62688,8,8,1,355370.1,0
21550,89,1,0,100,96416,5,7,10,2164424.3,0
11657,88,0,1,21,81560,1,5,0,1170585.2,0
28103,84,1,1,15,40370,1,1,1,2815163.3,0
47957,13,1,1,47,65001,9,1,5,4801705.7,0
63519,91,1,1,31,62197,6,2,10,6358243.6,0
76021,71,1,1,12,23417,8,5,0,7607661,0
88259,8,0,0,96,78742,4,2,5,8832355.8,0
82787,69,1,1,80,6921,10,10,6,8289297.4,0
56517,45,0,1,25,64707,10,5,8,5657851.9,0
29096,51,0,1,45,69246,9,2,0,2913547.6,0
36216,15,0,0,69,61859,5,3,1,3622946.9,0
5139,71,1,1,51,27569,10,5,2,525841.8,0
25487,54,1,1,76,25288,1,10,2,2562661.2,0
35733,25,0,0,3,20526,4,9,3,3573868.3,0
16735,92,0,1,80,34430,9,9,1,1677084,0
56202,3,0,0,89,39915,5,5,5,5629550.1,0
12426,33,1,1,40,68790,5,2,9,1253371,0
33984,100,0,1,41,32690,2,10,3,3402691,0
98651,32,0,0,48,62209,4,10,10,9870164.4,0
5117,58,1,0,30,52406,4,3,6,517775.8,0
56800,87,0,1,12,53535,7,9,9,5683058.9,0
90904,25,0,1,53,866,9,10,9,9093802.9,0
26923,55,0,0,57,20785,3,1,2,2698265.4,0
15734,35,1,0,24,25611,1,3,8,1579608.3,0
17513,81,0,1,73,71442,7,5,8,1761977.6,0
14052,47,0,1,67,52425,2,6,5,1411943.3,0
19727,58,1,1,82,2799,4,5,7,1984798.6,1
77423,58,1,1,16,45820,8,1,9,7749477.6,1
65904,84,0,1,47,32271,3,1,0,6596494.2,0
29001,49,1,1,72,14536,7,10,5,2912635.4,0
32361,44,1,0,57,58299,3,10,3,3240276.8,0
93174,36,0,1,53,50115,5,8,1,9325575.7,0
71192,8,0,1,89,54582,10,7,5,7129401.1,0
68128,39,0,1,18,35709,6,5,10,6817710.9,0
98923,61,0,1,33,63573,3,8,0,9897661.5,0
72196,50,1,1,12,56655,4,6,1,7225665.3,0
99278,10,0,1,41,81024,4,5,2,9932606.4,0
30896,94,0,0,40,26510,9,4,0,3092891.4,0
50293,82,1,0,99,29781,5,6,1,5038042.4,0
18229,24,0,1,84,49057,6,3,4,1832795.1,0
79224,87,0,0,84,73771,8,7,0,7926948.8,0
91975,49,0,0,24,82003,2,4,10,9198849.2,0
36387,4,1,1,17,32123,7,9,2,3642700.3,1
32136,96,1,1,82,56803,10,7,4,3227676.2,1
20995,5,1,0,29,80373,6,2,5,2103067.5,0
94361,77,1,0,42,40853,3,10,7,9442418,0
53019,41,1,0,8,22415,7,5,4,5306854.4,0
8609,35,1,1,55,95199,9,5,4,867508.2,0
64245,59,1,1,5,9634,4,2,5,6430465.2,0
28192,64,0,0,12,50927,6,4,1,2820880,0
14933,56,1,1,100,45031,4,1,7,1500885,1
54323,79,0,1,83,81487,9,5,1,5442454.5,0
92204,27,1,0,33,1541,8,4,10,9226065.8,0
3314,3,1,1,3,11840,1,8,0,336316.4,0
17466,80,0,0,51,40049,9,6,1,1751126.5,0
17389,98,1,0,30,12240,8,1,3,1744561.8,0
23444,72,0,1,62,29408,2,1,4,2349143.9,0
24097,42,0,1,31,57837,8,1,1,2416228.1,0
59850,12,1,0,18,80347,3,8,10,5990534.6,0
88387,59,1,0,40,55379,8,3,3,8845142.4,0
17671,45,1,1,88,61711,1,6,3,1777405.1,0
8537,59,1,0,49,19292,9,8,7,859540.8,0
19183,18,0,0,41,64943,2,10,3,1919702.4,0
74178,54,1,0,36,89372,6,5,9,7424829.6,0
10562,38,1,0,14,98984,4,7,1,1058582.4,0
77339,55,0,1,50,4947,7,4,8,7741650.8,0
9842,92,1,0,1,74478,8,1,10,987460.9,0
39477,84,0,0,22,1906,8,7,5,3948983.3,0
22482,95,0,0,87,87952,6,1,8,2256703.7,0
26592,72,0,1,49,43397,8,9,10,2667272.2,0
27008,9,0,1,96,46477,8,4,7,2714052.3,0
48768,37,1,1,86,84665,9,6,6,4887404.6,0
81967,13,1,0,86,52020,7,4,1,8208953.3,0
94845,37,1,1,98,85082,3,2,0,9494690,1
22451,98,0,1,37,95083,2,9,2,2250405,0
89087,2,0,1,44,11926,7,7,1,8914578.7,0
4881,78,0,0,96,84338,1,3,6,493342.7,0
31484,95,1,0,73,29502,5,10,0,3158232,0
42616,83,0,1,97,11070,6,4,1,4272292.6,0
99840,13,1,0,40,20177,4,5,4,9988738.2,0
67360,55,0,1,42,33564,3,8,6,6742928.3,0
70010,92,1,1,29,27895,1,9,1,7008509.1,1
23228,16,0,0,18,77811,3,2,3,2324503.3,0
67055,85,1,0,70,13397,8,8,9,6712487.1,0
39758,19,1,1,2,98096,9,5,0,3983187.1,1
47618,53,1,0,98,77919,9,6,4,4765943.6,0
39897,78,1,1,34,90124,8,5,9,3998497.9,1
49729,3,1,0,89,11183,9,10,0,4984739.1,0
86564,12,1,1,17,50782,5,2,1,8664807.4,0
7426,29,0,0,59,62127,10,6,5,748575.3,0
97110,72,0,0,77,68457,1,1,8,9718256.3,0
83738,35,0,1,39,30100,7,6,2,8379855,0
77716,85,0,0,28,8928,7,1,5,7773638.6,0
88251,56,0,0,30,13364,7,6,6,8828611.1,0
38800,99,0,0,53,20848,1,4,0,3883353.3,0
54789,36,0,0,47,52920,6,8,9,5480117.5,0
99099,42,1,1,31,63806,10,9,9,9915651.5,1
77018,26,0,0,63,96615,1,10,6,7704215.5,0
69707,67,1,1,58,43295,6,8,3,6977217.5,0
84211,28,0,1,66,60597,3,5,2,8426333.6,0
59752,83,0,1,86,78411,10,5,0,5987095.5,0
37815,67,0,0,26,44249,4,8,0,3783946.5,0
18681,89,1,1,18,47701,9,3,5,1876356.1,1
28285,28,1,0,97,26055,4,1,1,2840774.6,0
59773,42,0,0,18,3478,7,5,10,5978589.9,0
87566,38,1,0,15,40982,9,8,6,8759575.8,0
58801,69,1,1,100,6506,7,3,1,5891738.6,1
6454,29,0,0,63,81196,4,2,2,646692.6,0
87590,42,1,0,29,3841,7,2,1,8764908.1,0
25532,94,0,0,25,9864,5,1,3,2555050.6,0
15791,20,1,1,7,82060,9,1,7,1583248.6,1
32737,24,0,0,98,80030,8,1,10,3278517.5,0
74097,11,0,0,29,63180,1,5,7,7411597.3,0
24995,59,1,1,95,84138,7,10,3,2511825.9,0
13591,18,1,0,28,62003,6,6,4,1367021,0
77100,83,1,1,63,65843,8,7,8,7719293.4,0
21189,23,0,0,83,25338,5,7,3,2126521.4,0
28195,80,0,0,80,8040,1,6,5,2826549.5,0
92363,66,0,1,68,81910,1,9,5,9242507.3,0
31752,69,1,1,27,93037,3,3,7,3181933.7,1
94966,64,1,0,56,56262,4,6,1,9505250,0
35493,27,1,1,100,94691,1,5,2,3558407.7,1
78152,6,0,1,21,43912,7,1,3,7819761.5,0
13874,91,1,0,8,57946,5,7,4,1393115.2,0
74893,14,0,0,37,67654,2,6,7,7490630.5,0
36314,100,1,1,42,88802,7,7,5,3638453.8,0
34804,35,0,1,37,72064,9,6,3,3484349.1,0
33783,24,1,1,7,30287,1,4,4,3384758.3,1
47739,40,0,1,40,3890,3,4,0,4782451.7,0
39108,64,1,0,67,89635,1,10,5,3915608,0
36823,16,0,1,36,73897,4,1,9,3687131.2,0
88221,94,0,1,51,62304,8,10,5,8828225.4,0
78977,96,0,1,58,80424,4,2,3,7906006.4,0
99680,12,1,0,69,51708,10,5,2,9978509.7,0
5658,56,1,0,97,13643,8,6,1,577145.9,0
15526,11,0,0,32,4796,6,4,1,1555821.3,0
62964,16,0,0,13,19738,10,10,4,6298222,0
89172,65,0,0,84,66937,9,9,4,8919647.6,0
111,32,0,1,34,80623,1,4,7,14431.3,0
43467,34,1,0,22,58103,2,3,6,4350497.8,0
35112,98,0,1,47,2866,1,1,10,3515831.2,0
6600,61,0,0,72,37168,2,1,8,667067.4,0
46709,69,0,0,86,8410,6,9,3,4680113.6,0
6856,55,1,0,22,64179,2,9,6,689679.7,0
7148,50,0,1,51,66124,10,3,0,723077.4,0
53062,91,1,1,13,85231,5,1,3,5313492,0
43159,96,0,0,43,75898,4,3,10,4318950.4,0
40705,74,1,1,52,9607,10,9,9,4080567.1,0
86419,3,0,0,51,54642,9,7,9,8645299.6,0
37225,64,1,1,10,50820,9,9,0,3729838.5,1
13912,15,1,1,65,16401,9,4,8,1399630.5,1
12228,84,1,1,20,92241,9,9,6,1227403.1,0
873,11,0,0,51,29861,6,5,1,92386.5,0
77472,32,0,0,68,90820,3,2,3,7749318.1,0
55812,95,1,0,34,44417,8,4,8,5584760.1,0
56730,16,0,0,58,16258,7,5,9,5674735.3,0
33002,61,1,1,10,23762,7,3,6,3307651.5,0
3929,61,1,1,87,31987,7,4,9,398525.3,0
66744,40,1,0,44,83019,4,5,10,6681155.1,0
92759,25,0,1,83,72034,8,10,9,9279850,0
4117,95,1,1,74,22106,4,9,0,424791,1
65476,3,0,1,62,997,2,5,6,6554554,0
50404,92,0,0,15,92234,10,1,0,5042499.1,0
85421,62,0,0,23,93585,9,3,5,8543272.6,0
54226,21,0,0,36,19870,4,5,8,5426007.9,0
56287,87,0,1,91,70143,4,2,1,5637555,0
84340,37,1,0,28,79020,10,8,0,8437869.7,0
57577,17,0,0,24,45344,7,1,1,5759307.3,0
27451,80,0,1,20,32205,4,3,9,2747145.5,0
79814,41,0,0,98,51712,4,1,0,7987492.4,0
53894,15,1,0,58,28197,9,2,3,5396620.9,0
36095,34,1,1,32,39155,10,4,3,3617203.5,1
93290,54,1,1,60,90350,2,4,6,9335722.1,0
16478,5,1,0,64,64114,8,9,9,1651205.9,0
68482,51,1,0,35,34418,9,9,6,6853208.1,0
23614,53,1,0,90,9649,4,4,8,2368476,0
73692,80,1,0,20,28102,10,6,7,7375143.2,0
46227,32,1,1,36,4839,3,8,3,4632832.3,1
57454,35,0,0,90,61970,1,4,7,5753949.8,0
18929,79,1,0,76,80406,1,4,0,1899066.9,0
20572,37,1,0,13,25928,3,10,3,2059597.4,0
18012,30,0,0,46,16251,2,8,5,1804873.1,0
59361,29,0,0,76,73905,3,8,0,5942427,0
85444,35,0,1,97,59176,9,1,5,8553656.2,0
64265,50,1,0,44,57137,4,6,7,6430203.8,0
1986,44,1,0,79,80231,4,8,10,207433,0
16999,65,0,0,1,67412,3,10,10,1700539.6,0
68912,26,1,1,33,6203,9,1,8,6902784,0
59986,57,1,0,17,62341,2,1,10,6004309.8,0
45426,64,0,0,9,27642,2,7,6,4543837.4,0
28347,40,0,0,81,21422,6,7,1,2843096.1,0
15124,68,0,0,56,56460,10,5,3,1514981.2,0
72495,90,0,1,55,6627,8,8,8,7255630,0
39097,32,0,1,18,96256,4,6,1,3915258.1,0
45958,17,0,1,7,21417,7,10,0,4597561.2,0
11898,67,0,0,10,66430,9,5,8,1191000,0
54901,65,0,1,71,86028,2,9,10,5499856.4,0
18198,25,0,1,66,92677,9,2,2,1828162.9,0
98149,91,0,1,24,50437,8,10,5,9820073.8,0
94491,76,1,1,37,93249,6,4,10,9456801.8,1
63261,94,0,0,6,62358,2,5,5,6327015.5,0
77990,97,1,0,93,3991,10,2,10,7809156.7,0
4827,90,0,1,11,11879,2,3,8,486479.3,0
50472,71,1,1,39,36794,1,10,3,5055489.1,0
51798,99,0,0,56,60025,10,1,3,5185741.4,0
29431,69,1,1,30,28639,6,7,9,2950835.7,0
52915,63,1,0,97,85596,3,9,8,5302289.6,0
47831,78,0,0,99,58414,5,8,5,4792760.2,0
24511,39,0,0,42,59602,8,5,4,2454663.5,0
33612,29,0,0,22,80147,6,1,7,3364167.5,0
52223,81,1,0,93,90461,9,7,10,5232399.3,0
98796,32,0,0,68,54535,8,6,6,9885975.7,0
2770,36,1,1,86,67591,3,5,3,285402.7,1
58108,25,0,1,79,88592,5,1,3,5822178.8,0
1933,57,0,0,18,37338,2,8,9,194307.1,0
78046,5,0,0,62,25074,6,4,3,7810522.5,0
81425,17,1,0,99,79100,4,7,8,8154947.2,0
74709,32,1,0,61,44802,3,7,9,7476997.3,0
58527,27,0,1,76,52596,6,4,2,5858721.3,0
90505,36,0,1,4,39642,3,5,3,9055749.1,0
32842,93,1,0,30,84874,2,3,3,3291228.2,0
49531,5,0,0,32,72684,1,3,6,4955365.5,0
97472,83,1,1,54,29789,7,3,9,9756768.4,0
41117,93,1,1,58,31528,4,7,3,4123695.4,0
32850,49,1,1,91,71665,4,4,1,3296112.2,0
25762,91,0,0,33,63843,1,10,6,2580119.1,0
69179,60,0,1,9,40253,7,4,4,6921389.3,0
1333,53,0,1,62,78427,1,9,6,139934.6,0
91107,30,0,0,57,61260,4,7,2,9113493.8,0
96843,25,1,0,66,6005,3,10,6,9688919.1,0
24378,27,0,1,45,63190,8,9,4,2441961.6,0
8988,51,1,0,75,19265,2,2,0,905757.6,0
1549,65,0,1,89,51437,3,1,9,165820.9,0
79081,20,0,1,88,29693,2,9,7,7918094.3,0
54077,1,0,0,98,88878,10,10,0,5410654.2,0
7249,79,0,1,56,86075,1,1,9,732666.8,0
99095,77,0,1,49,22255,4,8,7,9915571.6,0
11292,68,0,0,82,15488,4,2,4,1132623.8,0
36436,85,0,1,63,72022,2,1,2,3650349.5,0
35727,78,1,0,14,58483,5,2,5,3578110.5,0
82736,15,0,0,81,51487,8,3,8,8276711.7,0
50024,73,1,0,80,91275,1,10,0,5010562.4,0
38535,52,0,0,6,72243,5,8,5,3854588.9,0
20820,50,0,0,70,41819,4,3,4,2088001.4,0
20614,15,1,1,87,88278,9,4,5,2070677.9,1
4776,91,1,0,92,36609,9,5,2,486403.2,0
44487,98,0,1,60,9439,10,9,7,4453518.9,0
5528,47,1,0,96,90146,10,8,5,564350.1,0
84165,62,1,0,24,48529,3,4,8,8420418,0
86326,18,0,0,55,88000,6,4,8,8635482.1,0
37868,21,0,1,80,51574,4,2,8,3793089.4,0
62328,54,1,0,72,13462,10,8,8,6238922,0
76184,58,0,1,17,58511,7,9,6,7623937,0
96352,25,1,1,31,24492,9,8,8,9643641.9,0
831,46,0,0,86,14570,7,3,4,91333.5,0
59764,78,0,1,39,48037,5,8,3,5981705,0
33976,71,1,0,44,17363,10,3,9,3405161.5,0
71627,52,0,0,91,8463,1,6,3,7172359.9,0
53500,26,0,0,16,12354,1,5,6,5350627.8,0
32085,94,0,0,94,14281,8,3,2,3216632.9,0
48144,72,0,1,46,7559,7,8,1,4820543.5,0
32939,18,0,1,70,47421,7,1,10,3300978.3,0
74743,10,0,0,21,46288,1,1,7,7476064.3,0
44436,20,0,0,9,73848,7,10,2,4444815.2,0
21834,73,0,1,10,43959,8,9,1,2189064.7,0
71104,57,0,0,93,3389,3,1,4,7112359.8,0
36654,43,0,1,31,82532,10,3,8,3673319.2,0
40195,56,0,1,35,90392,8,1,6,4024544,0
57072,13,1,1,37,63264,8,7,7,5716738.7,0
4750,51,0,1,3,87772,7,6,3,478917.2,0
43712,6,0,0,11,76009,5,9,9,4372014.6,0
73733,43,1,0,23,32960,7,7,10,7377738.5,0
46731,76,0,1,92,36532,5,6,1,4683103.7,0
46864,3,1,0,4,59721,7,8,8,4690234.2,0
6881,69,1,1,15,76652,1,7,10,693986.6,1
88838,41,0,0,94,44183,5,3,7,8892157.3,0
90350,80,0,1,82,58263,2,7,7,9041614.5,0
88408,37,0,0,79,31130,6,3,0,8842527.4,0
37017,26,0,1,75,4978,7,7,6,3709665,0
40035,37,1,1,41,31750,10,4,0,4010245.1,1
49740,99,1,1,75,9014,2,8,5,4987445,0
50296,62,1,1,59,6655,9,1,6,5038241.3,1
47237,31,1,0,96,68937,7,6,0,4736122.3,0
53536,62,0,0,42,35800,4,8,0,5356837.8,0
68348,75,0,1,62,6828,3,9,4,6841098.5,0
3790,7,0,1,55,55679,10,8,3,383898.1,0
31906,15,0,1,73,60045,2,3,9,3194626,0
51672,89,0,1,76,16411,6,10,10,5176324.2,0
31990,100,0,1,73,86580,7,6,0,3204947.8,0
12099,53,0,0,67,80254,2,8,10,1216298.1,0
29366,22,0,0,63,38089,3,3,9,2941676.7,0
429,83,0,1,18,12993,4,5,0,49802.6,0
65413,96,0,1,15,98244,10,5,5,6545051.4,0
83090,56,1,0,94,73211,8,7,2,8315777.4,0
16218,66,1,1,70,44999,5,10,8,1630148.5,1
64943,100,0,0,8,59964,5,2,9,6495254,0
1947,6,0,0,43,46598,10,10,6,198209.3,0
4009,37,1,0,74,64898,4,9,4,406778.5,0
41404,2,0,0,69,1993,2,8,8,4147112,0
34469,70,0,1,26,2906,3,6,4,3450552.7,0
16254,27,1,0,36,69477,7,9,6,1630892,0
63941,22,0,0,12,56147,10,5,4,6396123.4,0
65582,39,0,1,98,2219,7,2,10,6563957.3,0
49407,4,0,0,68,99200,8,9,5,4947076.8,0
17847,99,1,0,93,4081,1,7,0,1796189.1,0
73769,84,1,0,27,32273,2,7,6,7385023.4,0
40912,4,1,1,45,95019,1,9,8,4100574.2,0
30632,43,0,1,81,38971,2,5,7,3071259.9,0
92329,97,0,1,97,5214,6,6,5,9242250.4,0
94457,63,1,1,29,77617,2,9,9,9453238.7,0
45739,67,1,0,52,59210,3,1,7,4576141.5,0
31774,3,1,0,47,95811,9,5,0,3180672.8,0
272,79,0,1,8,2593,6,9,9,30703.1,0
92618,66,1,1,88,94266,9,2,5,9267692,1
97566,74,1,0,41,10100,10,3,6,9765060.4,0
74348,61,0,1,85,40281,10,1,1,7438478.8,0
34035,90,0,0,91,41818,3,5,2,3407854.1,0
25078,90,0,1,81,88974,1,5,0,2514434.8,0
80023,30,1,0,48,26389,6,7,3,8011758.1,0
4141,55,1,1,19,7534,7,2,2,421086.1,0
87245,63,0,0,17,10430,7,2,9,8726378.1,0
15981,9,0,0,91,16659,7,7,2,1600688.4,0
66944,3,1,0,16,16288,9,4,10,6698622.7,0
71437,100,1,0,68,16560,5,6,9,7150458.1,0
33742,65,1,0,98,39875,6,9,2,3385270.3,0
37677,5,1,1,32,13879,10,5,8,3776536.2,1
3760,92,0,1,60,93883,9,10,5,382598.5,0
1668,74,0,0,20,21278,8,2,10,168399.4,0
74500,68,0,0,54,42150,9,9,5,7452595.7,0
88272,79,1,0,76,3876,4,8,2,8835369.7,0
42230,5,0,1,16,30746,7,10,8,4228536.9,0
21346,36,1,1,36,23170,9,8,6,2144809.6,0
62388,33,1,0,21,88498,6,8,4,6244189.2,0
9196,17,0,1,11,28426,5,9,9,926114,0
3939,40,1,1,70,91053,2,6,6,404238.1,1
5132,54,1,1,42,95955,6,1,2,520566.8,0
52820,58,1,1,8,91835,9,10,7,5289930.5,0
56694,26,0,0,46,41255,8,4,10,5674217.2,0
21648,13,1,1,99,90061,6,10,9,2177627.1,1
11513,88,1,1,88,48959,8,4,2,1160638.8,1
86850,86,0,0,11,13332,4,3,6,8685896.3,0
84311,87,1,1,96,33431,5,10,10,8444031.2,0
70139,57,1,1,78,52026,10,2,8,7021733.1,0
38691,59,1,1,54,4759,3,6,6,3877340.9,0
4769,15,1,1,90,44789,2,10,9,488123.4,0
4456,65,1,0,79,14188,2,10,2,451747.5,0
66727,25,0,1,24,50462,8,3,4,6675463.7,0
21856,5,1,1,22,99609,4,6,5,2190424.3,0
73542,93,0,1,38,58022,10,7,3,7361356.1,0
13423,62,0,0,32,21308,1,6,10,1344222.7,0
91361,89,0,0,90,66087,10,6,8,9138709.4,0
8583,64,1,0,92,61094,2,1,4,868189.5,0
67671,96,0,0,23,5310,10,10,5,6769786.8,0
74235,80,0,0,19,65248,3,9,0,7424923.4,0
37531,25,1,0,10,72517,10,3,8,3757051.6,0
66610,8,0,0,18,9222,4,7,10,6662840,0
88869,11,0,0,84,56957,7,7,5,8893331.1,0
56102,64,1,0,93,54407,10,1,1,5620090.4,0
98114,73,1,0,52,2781,10,10,0,9817419.9,0
82310,95,1,1,55,43202,2,10,10,8240688.5,1
6601,52,1,1,81,74064,10,6,4,674121.6,0
39130,3,0,1,52,20711,3,10,6,3921493.4,0
26848,77,1,1,21,49199,3,8,1,2689927.2,1
77975,28,1,1,22,41459,2,10,10,7801482.9,1
78739,4,1,0,87,8318,10,3,6,7883763.7,0
59704,32,0,0,84,44485,7,8,5,5974678.9,0
1634,10,0,1,1,53958,5,9,6,166341.4,0
83954,71,0,0,60,19120,7,8,9,8396809,0
6381,56,0,0,78,61113,5,1,2,639687.3,0
16817,53,0,1,100,7620,8,2,0,1694147.8,0
88402,75,0,1,75,12133,7,3,0,8848110.7,0
